ZipCode,County,Lat,Lng
91731,Los Angeles County,34.0835771,-118.0361736
93927,Monterey County,36.1828098,-121.3998995
95667,El Dorado County,38.7370339,-120.8498944
95986,Nevada County,39.3534913,-120.7551101
93953,Monterey County,36.5841937,-121.9416226
93424,San Luis Obispo County,35.1815797,-120.7299657
95837,Sutter County,38.6969922,-121.5940773
91739,San Bernardino County,34.1547243,-117.5143603
95692,Yuba County,39.0409308,-121.422761
95720,El Dorado County,38.7828723,-120.2281933
96140,Placer County,39.2245423,-120.0954076
92707,Orange County,33.7126158,-117.8721676
95404,Sonoma County,38.5386881,-122.695547
93308,Kern County,35.5217431,-118.9062794
94510,Solano County,38.1153501,-122.1064668
94939,Marin County,37.938818,-122.5344456
92113,San Diego County,32.6980553,-117.1205925
92591,Riverside County,33.5273381,-117.1147095
93455,Santa Barbara County,34.1873985,-118.3900204
95776,Yolo County,38.6944843,-121.6967438
94306,Santa Clara County,37.4177563,-122.1235054
94947,Marin County,38.12457310000001,-122.6616518
94402,San Mateo County,37.5245965,-122.3390936
90680,Orange County,32.6277588,-116.9499191
95065,Santa Cruz County,37.0353977,-121.9871217
95619,El Dorado County,38.6869632,-120.8096918
93427,Santa Barbara County,34.6195028,-120.2166519
94022,Santa Clara County,37.3694009,-122.1405413
90807,Los Angeles County,33.8332465,-118.1766294
90293,Los Angeles County,33.9508728,-118.4455164
90713,Los Angeles County,33.8477257,-118.1181199
93634,Fresno County,37.2964837,-118.9528645
92131,San Diego County,32.8932137,-117.0676398
95664,El Dorado County,38.809388,-121.0564425
95567,Del Norte County,41.9741584,-124.1576164
94401,San Mateo County,38.6853213,-121.5541264
90602,Los Angeles County,33.9717336,-118.0215363
92841,Orange County,33.7897841,-117.9776173
94946,Marin County,38.0607149,-122.6842498
95315,Merced County,37.4269945,-120.769476
94005,San Mateo County,37.6948419,-122.4070834
92008,San Diego County,39.0715086,-121.6967438
92122,San Diego County,32.8563846,-117.2029363
91759,San Bernardino County,34.2602336,-117.7138785
94708,Alameda County,37.9020612,-122.259717
91803,Los Angeles County,34.0779881,-118.1415261
95046,Santa Clara County,37.0964953,-121.57125
95635,El Dorado County,38.90051,-120.907304
96047,Shasta County,40.4925482,-122.6842859
92655,Orange County,33.746245,-117.9820097
92398,San Bernardino County,34.918849,-116.8733656
91701,San Bernardino County,34.13566730000001,-117.6141457
93675,Fresno County,36.7359348,-119.2088303
90230,Los Angeles County,33.9933257,-118.3987842
95002,Santa Clara County,37.4268706,-121.9721944
92843,Orange County,33.7675239,-117.9424743
95497,Sonoma County,38.68053,-123.42889
93422,San Luis Obispo County,35.4652141,-120.7005044
95969,Butte County,39.7213638,-121.6511258
94134,San Francisco County,37.7202042,-122.4099154
92201,Riverside County,37.9873593,-122.151897
92121,San Diego County,32.8981142,-117.2029363
94502,Alameda County,37.7339032,-122.2483726
93643,Madera County,37.2238226,-119.4411476
95683,Sacramento County,38.4919885,-121.1022942
91103,Los Angeles County,34.1672881,-118.153228
94596,Contra Costa County,37.8824054,-122.026918
91350,Los Angeles County,34.4338228,-118.5155901
93638,Madera County,37.0190777,-120.043412
95007,Santa Cruz County,37.109485,-122.1114366
95954,Butte County,39.8722768,-121.5826642
90710,Los Angeles County,33.7957752,-118.2965121
92704,Orange County,33.7246333,-117.9073244
90035,Los Angeles County,34.050751,-118.3841777
95605,Yolo County,38.5974642,-121.531291
91020,Los Angeles County,34.2115828,-118.2321952
90620,Orange County,33.8428724,-118.0127534
95020,Santa Clara County,37.0127518,-121.5598345
94010,San Mateo County,37.5685247,-122.367428
95423,Lake County,39.0453964,-122.5146439
95928,Butte County,39.703129,-121.8334868
95631,Placer County,39.0793693,-120.7809676
96056,Lassen County,41.1376262,-121.3222078
91384,Los Angeles County,34.5455162,-118.6964752
91733,Los Angeles County,34.0499095,-118.0478826
90272,Los Angeles County,34.0845245,-118.5447787
95120,Santa Clara County,37.1696999,-121.8448745
95050,Santa Clara County,37.3539663,-121.9529992
93932,Monterey County,36.0397645,-121.0105733
94040,Santa Clara County,37.3785351,-122.086585
91303,Los Angeles County,34.1989453,-118.597305
94546,Alameda County,33.7844997,-118.1971031
92804,Orange County,33.82353,-117.9659037
91732,Los Angeles County,34.0791053,-118.0127534
92352,San Bernardino County,34.2693794,-117.2088167
93205,Kern County,35.5489716,-118.451357
92009,San Diego County,33.095442,-117.2499749
92701,Orange County,33.7463915,-117.8604472
95746,Placer County,38.743802,-121.1824925
94301,Santa Clara County,33.9226096,-117.5378439
95030,Santa Clara County,37.22823169999999,-121.9871217
91605,Los Angeles County,34.208195,-118.3987842
91436,Los Angeles County,34.1540054,-118.4922355
94062,San Mateo County,37.41089270000001,-122.2880726
95448,Sonoma County,38.6323169,-122.8761309
92029,San Diego County,33.0852605,-117.1382404
90241,Los Angeles County,33.9372725,-118.1298234
91901,San Diego County,32.83630900000001,-116.7260713
93256,Tulare County,35.9697829,-119.2553229
95076,Santa Cruz County,36.9199564,-121.7423434
93433,San Luis Obispo County,35.1227524,-120.617113
94041,Santa Clara County,37.386812,-122.0751549
95464,Lake County,39.1112521,-122.8253741
95684,El Dorado County,38.576092,-120.5509358
92264,Riverside County,33.7553867,-116.5373923
93309,Kern County,35.3515611,-119.0576298
90504,Los Angeles County,33.8673266,-118.3286614
95116,Santa Clara County,37.3558627,-121.8505679
92882,Riverside County,33.84374830000001,-117.6082774
93621,Fresno County,36.8003047,-119.1158017
94954,Sonoma County,38.2473117,-122.5712101
95125,Santa Clara County,37.2909813,-121.8904136
91607,Los Angeles County,34.167305,-118.3987842
94015,San Mateo County,37.68000019999999,-122.4863492
93287,Kern County,35.7326799,-118.7897558
91325,Los Angeles County,34.2400436,-118.5155901
93923,Monterey County,36.4656419,-121.8334868
90717,Los Angeles County,33.7950887,-118.319894
92028,San Diego County,33.3826505,-117.2440957
92054,San Diego County,33.1924489,-117.3675233
92060,San Diego County,33.353962,-116.8792553
92592,Riverside County,33.43806010000001,-117.0087877
91207,Los Angeles County,34.1893001,-118.2702036
92562,Riverside County,33.5262326,-117.3381427
91702,Los Angeles County,34.2667473,-117.8545867
95682,El Dorado County,38.6084554,-120.9646866
90034,Los Angeles County,34.0324632,-118.395863
94571,Solano County,38.1494225,-121.7423434
95117,Santa Clara County,37.3120731,-121.9643745
95446,Sonoma County,38.5274588,-123.000095
92315,San Bernardino County,34.2428813,-116.9087014
94531,Contra Costa County,37.9644542,-121.7708337
92585,Riverside County,33.7441155,-117.1617685
94588,Alameda County,37.6873908,-121.9131761
92129,San Diego County,32.9657005,-117.1147095
95973,Butte County,39.8633343,-121.856261
93637,Madera County,36.9152938,-120.2051096
95035,Santa Clara County,37.4323716,-121.8993526
92373,San Bernardino County,34.0127473,-117.1617685
95701,Placer County,39.2176947,-120.792458
94521,Contra Costa County,37.9538109,-121.9643745
92069,San Diego County,33.1630271,-117.1617685
93030,Ventura County,34.2054029,-119.1681373
95901,Yuba County,39.2392323,-121.5141615
94014,San Mateo County,37.6904558,-122.4523855
95436,Sonoma County,38.4924543,-122.9324972
95441,Sonoma County,38.7109062,-123.1014056
95661,Placer County,38.7424319,-121.2511908
92107,San Diego County,32.7409782,-117.2499749
91104,Los Angeles County,34.1657707,-118.1181199
91786,San Bernardino County,34.1036996,-117.6610854
91206,Los Angeles County,34.1527251,-118.2117257
90605,Los Angeles County,33.9548846,-118.0273914
94550,Alameda County,37.6536947,-121.6739371
94951,Sonoma County,38.3236587,-122.6447001
94970,Marin County,37.9105306,-122.6333973
92014,San Diego County,32.9864215,-117.226457
90064,Los Angeles County,34.0386656,-118.4221519
92262,Riverside County,33.8613433,-116.5727815
94132,San Francisco County,37.7181398,-122.4863492
93631,Fresno County,36.4903097,-119.5339711
91203,Los Angeles County,34.1531191,-118.2614332
90701,Los Angeles County,33.8648303,-118.0800782
94043,Santa Clara County,37.4062237,-122.0781663
90804,Los Angeles County,33.7806646,-118.1503026
95672,El Dorado County,38.7218957,-120.9991032
95458,Lake County,39.1039647,-122.7745919
94303,Santa Clara County,34.5869607,-117.1264753
91321,Los Angeles County,34.3677169,-118.4747173
91214,Los Angeles County,34.2389818,-118.2351192
94901,Marin County,37.9650627,-122.503327
94063,San Mateo County,37.5021585,-122.2086579
93221,Tulare County,36.3101417,-119.0227159
92119,San Diego County,32.8112871,-117.0382158
92532,Riverside County,33.663476,-117.2617329
94538,Alameda County,37.5042267,-121.9643745
95722,Placer County,38.9993271,-121.0220422
93306,Kern County,35.4516124,-118.7897558
95369,Merced County,37.5385285,-120.4127161
94503,Napa County,38.1876611,-122.2427
90004,Los Angeles County,34.0748887,-118.3082034
95124,Santa Clara County,37.2583724,-121.918866
93543,Los Angeles County,34.4965114,-117.9600466
96161,Nevada County,39.3021948,-120.2051096
94065,San Mateo County,37.5331558,-122.2483726
92064,San Diego County,32.9799762,-117.0087877
95123,Santa Clara County,37.2374847,-121.8277925
95122,Santa Clara County,37.3304014,-121.8391808
91010,Los Angeles County,34.1579788,-117.9424743
93445,San Luis Obispo County,35.0729544,-120.6257423
91504,Los Angeles County,34.2053511,-118.3286614
92563,Riverside County,33.5784347,-117.1617685
92225,Riverside County,33.7310815,-114.6667939
92081,San Diego County,33.1778834,-117.2534184
95614,El Dorado County,38.8925457,-120.9991032
93644,Madera County,37.3686993,-119.6267347
96150,El Dorado County,38.8864448,-119.9971769
95453,Lake County,39.0784484,-122.9437667
95945,Nevada County,39.1766853,-120.9646866
95062,Santa Cruz County,36.9677899,-121.9871217
90601,Los Angeles County,34.0080684,-118.0303189
90242,Los Angeles County,33.9167378,-118.1298234
94112,San Francisco County,37.72254909999999,-122.4410618
93660,Fresno County,36.58829490000001,-120.182022
90604,Los Angeles County,33.9324943,-118.0244639
95570,Humboldt County,41.1509241,-124.1048271
92082,San Diego County,33.2300939,-117.0087877
95138,Santa Clara County,37.2422863,-121.7309452
93544,Los Angeles County,34.494562,-117.7607932
91710,San Bernardino County,34.0120229,-117.6786847
90640,Los Angeles County,34.0149091,-118.1064156
95713,Placer County,37.71693270000001,-121.0851019
94928,Sonoma County,38.3437823,-122.7011951
90036,Los Angeles County,34.0664817,-118.3520389
95949,Nevada County,39.1105188,-121.1252135
94512,Solano County,38.1349416,-121.822098
91411,Los Angeles County,34.1799855,-118.4601175
92234,Riverside County,33.82632359999999,-116.4547962
92301,San Bernardino County,34.6599838,-117.5026174
90008,Los Angeles County,34.0083231,-118.3491169
92010,San Diego County,33.159946,-117.2852467
95547,Humboldt County,40.5659648,-124.0817118
95602,Placer County,38.9851375,-121.1022942
92059,San Diego County,33.3930888,-117.0676398
92020,San Diego County,32.79632220000001,-116.9675814
93250,Kern County,35.6626535,-119.2088303
95651,El Dorado County,38.8210287,-120.9359987
91202,Los Angeles County,34.1688371,-118.2702036
92251,Imperial County,32.8491869,-115.7338502
92385,San Bernardino County,34.2353739,-117.1794216
95403,Sonoma County,38.4739555,-122.7520139
91706,Los Angeles County,34.0812006,-117.9834738
95472,Sonoma County,38.4067427,-122.8761309
91501,Los Angeles County,34.2039087,-118.2935891
93608,Fresno County,36.4974358,-120.3666099
92126,San Diego County,32.9184763,-117.1382404
93611,Fresno County,36.8303133,-119.6788877
90742,Orange County,33.7178819,-118.0704585
91204,Los Angeles County,34.1377656,-118.2614332
91208,Los Angeles County,36.7057988,-120.112735
95603,Placer County,38.9101752,-121.067907
91746,Los Angeles County,34.0541034,-117.9893301
93654,Fresno County,36.64647,-119.3947135
91306,Los Angeles County,34.2048586,-118.5739621
91505,Los Angeles County,34.1615135,-118.3403506
90248,Los Angeles County,33.8658064,-118.2935891
94931,Sonoma County,38.3272883,-122.7237843
92026,San Diego County,33.2156978,-117.1147095
94028,San Mateo County,37.3871184,-122.2086579
95121,Santa Clara County,37.302108,-121.8050125
95628,Sacramento County,38.6506766,-121.2569138
92879,Riverside County,33.8813831,-117.5378439
92317,San Bernardino County,34.2383916,-117.2181252
92860,Riverside County,33.9226096,-117.5378439
92587,Riverside County,33.7010881,-117.255854
90670,Los Angeles County,33.9414796,-118.0712981
92561,Riverside County,33.630717,-116.5373923
94513,Contra Costa County,37.9341399,-121.6967438
94124,San Francisco County,37.7304167,-122.384425
92057,San Diego County,33.260081,-117.2793685
93402,San Luis Obispo County,35.2873476,-120.8384093
91730,San Bernardino County,34.0965313,-117.5848025
91387,Los Angeles County,34.41305699999999,-118.4163103
95336,San Joaquin County,37.8403398,-121.2053963
95401,Sonoma County,38.4409697,-122.7971649
90606,Los Angeles County,33.9722831,-118.0712981
92123,San Diego County,32.8102534,-117.1323579
92596,Riverside County,33.6345169,-117.0558707
92703,Orange County,33.7526686,-117.9190418
91744,Los Angeles County,34.0274622,-117.9307584
92025,San Diego County,33.090285,-117.0499859
94574,Napa County,38.5241378,-122.3787597
93614,Madera County,37.2000816,-119.742604
92508,Riverside County,33.890925,-117.3263893
92342,San Bernardino County,34.7612737,-117.3381427
90660,Los Angeles County,33.9870228,-118.0947106
92314,San Bernardino County,34.2296046,-116.8556955
94061,San Mateo County,37.4634447,-122.2256803
90650,Los Angeles County,33.90777509999999,-118.0830047
91351,Los Angeles County,34.4384112,-118.4571974
95112,Santa Clara County,37.3456227,-121.8847222
92024,San Diego County,33.052083,-117.2793685
95126,Santa Clara County,37.3290122,-121.9160211
95113,Santa Clara County,37.3326639,-121.8918364
94534,Solano County,38.2672631,-122.1064668
95935,Yuba County,39.3664259,-121.1824925
93210,Fresno County,36.2615718,-120.4357631
95728,Placer County,39.309122,-120.3954282
91941,San Diego County,32.7699547,-116.9911288
94403,San Mateo County,37.7199247,-122.1689284
95742,Sacramento County,38.5791051,-121.193945
93244,Tulare County,36.46896,-119.0227159
95678,Placer County,38.7637052,-121.2912463
94066,San Mateo County,37.6210696,-122.4297369
94116,San Francisco County,37.7432421,-122.497668
95485,Lake County,34.3350492,-116.5373923
93666,Tulare County,36.5450389,-119.3391908
91766,Los Angeles County,34.0397162,-117.7549295
90715,Los Angeles County,33.8413324,-118.0783974
95388,Merced County,37.4216867,-120.5509358
95439,Sonoma County,38.4886363,-122.7802357
92120,San Diego County,32.7926264,-117.0735241
95677,Placer County,38.7870973,-121.2282958
93266,Kings County,36.1646087,-119.8583772
91201,Los Angeles County,34.1629905,-118.2935891
93706,Fresno County,36.67839379999999,-119.9277947
93630,Fresno County,36.7057988,-120.112735
95242,San Joaquin County,38.1304288,-121.422761
92065,San Diego County,33.0654286,-116.8203511
90706,Los Angeles County,33.8822393,-118.1239717
92308,San Bernardino County,34.3965399,-117.1500048
95695,Yolo County,38.6651725,-121.856261
94080,San Mateo County,37.6531903,-122.4184108
93561,Kern County,35.0776145,-118.4396756
91915,San Diego County,32.6277588,-116.9499191
93454,Santa Barbara County,38.6830879,-121.3713164
90045,Los Angeles County,33.9516114,-118.3875775
92075,San Diego County,32.9956666,-117.2646723
92019,San Diego County,32.7751095,-116.8556955
92358,San Bernardino County,34.2238173,-117.5261025
94536,Alameda County,37.5641425,-122.004179
92341,San Bernardino County,34.2412908,-117.0676398
93933,Monterey County,36.680194,-121.7822278
92111,San Diego County,33.6392361,-117.3851496
93641,Fresno County,36.706587,-119.0227159
92397,San Bernardino County,34.3668408,-117.6552185
96127,Lassen County,40.42,-120.65
93268,Kern County,35.14243039999999,-119.4565338
94706,Alameda County,37.8883952,-122.2965778
92378,San Bernardino County,34.2319627,-117.214697
91506,Los Angeles County,34.1728461,-118.325739
95757,Sacramento County,38.3591901,-121.422761
93277,Tulare County,36.3033521,-119.3831026
92056,San Diego County,33.192168,-117.3028803
92590,Riverside County,33.4767802,-117.1970557
91767,Los Angeles County,34.0836851,-117.7432015
91931,San Diego County,32.8189976,-116.5727815
93204,Kings County,35.9822676,-120.0896313
95916,Butte County,39.6685037,-121.3312882
90502,Los Angeles County,33.8331717,-118.2906661
92322,San Bernardino County,34.2500685,-117.3257366
92084,San Diego County,33.2143717,-117.2088167
90806,Los Angeles County,33.8065036,-118.1912538
93305,Kern County,35.3964972,-118.9819731
95334,Merced County,37.2914925,-120.734995
95425,Sonoma County,38.8143447,-123.0113568
95004,Monterey County,36.8825441,-121.6397184
92354,San Bernardino County,34.0484387,-117.2499749
92117,San Diego County,32.8250767,-117.2029363
92027,San Diego County,33.1467885,-117.0087877
90745,Los Angeles County,33.8232001,-118.2585096
91761,San Bernardino County,34.0348144,-117.5848025
95972,Butte County,39.4538587,-121.3141291
95842,Sacramento County,38.6804131,-121.3484448
93622,Fresno County,36.8114708,-120.5739579
95039,Monterey County,36.8225884,-121.7765309
94710,Alameda County,37.8645848,-122.2965778
92346,San Bernardino County,34.1286356,-117.2089374
90247,Los Angeles County,33.8863314,-118.2935891
92236,Riverside County,33.6885095,-116.1477598
95018,Santa Cruz County,37.0435289,-122.0723816
90040,Los Angeles County,33.9930471,-118.153228
95134,Santa Clara County,34.0795169,-118.1766294
90022,Los Angeles County,34.0238187,-118.153228
94551,Alameda County,33.9198647,-118.2000277
92115,San Diego County,32.7612759,-117.0735241
94122,San Francisco County,37.7597481,-122.4750292
91942,San Diego County,32.7749487,-117.0146736
95724,Placer County,39.3138084,-120.3421093
91001,Los Angeles County,34.2103962,-118.1239717
92021,San Diego County,32.8324351,-116.8792553
95993,Sutter County,39.0715086,-121.6967438
93618,Tulare County,36.5279315,-119.3947135
94937,Marin County,38.1284731,-122.9212265
93721,Fresno County,36.7337663,-119.7845829
93518,Kern County,35.4008617,-118.4396756
95468,Mendocino County,38.9025795,-123.5504076
93292,Tulare County,36.3276805,-119.2553229
95703,Placer County,38.993576,-120.9933678
95938,Butte County,39.6053211,-121.7879244
90023,Los Angeles County,34.0224471,-118.2000277
93652,Fresno County,36.5897007,-119.9104436
92506,Riverside County,33.9415653,-117.3733989
93669,Madera County,37.2703531,-119.5397706
92399,San Bernardino County,34.0593543,-117.0087877
95469,Mendocino County,39.4213799,-123.0338767
95140,Santa Clara County,37.385095,-121.6397184
93291,Tulare County,36.3696012,-119.3947135
95391,San Joaquin County,37.7582199,-121.548418
93625,Fresno County,36.6234291,-119.6615055
90057,Los Angeles County,34.06170609999999,-118.2789735
90065,Los Angeles County,34.10885,-118.2234229
92595,Riverside County,33.61829210000001,-117.255854
95835,Sacramento County,38.6853213,-121.5541264
95377,San Joaquin County,37.6571548,-121.4684703
93553,Los Angeles County,34.3780816,-117.9014654
93230,Kings County,36.2808234,-119.6499162
95632,Sacramento County,38.2855625,-121.2855249
95941,Butte County,39.5147718,-121.2511908
92040,San Diego County,32.8765334,-116.9145901
95688,Solano County,38.4087013,-122.0155491
94561,Contra Costa County,38.0044162,-121.685341
90810,Los Angeles County,33.8113701,-118.2234229
95037,Santa Clara County,37.2187714,-121.5826642
90212,Los Angeles County,34.0617109,-118.4017053
95407,Sonoma County,38.3986068,-122.7520139
90280,Los Angeles County,33.9432948,-118.188329
95130,Santa Clara County,37.2876164,-121.9857002
94089,Santa Clara County,39.5137274,-121.5568104
90250,Los Angeles County,33.9127807,-118.3520389
92336,San Bernardino County,34.145515,-117.4673845
95361,Stanislaus County,37.8189573,-120.8498944
95133,Santa Clara County,37.3716914,-121.8619539
92058,San Diego County,33.2773221,-117.3381427
95333,Merced County,37.2407962,-120.2281933
92651,Orange County,33.5563145,-117.77252
92223,Riverside County,33.9334088,-116.9734685
96001,Shasta County,40.5441948,-122.4617007
92313,San Bernardino County,34.03437750000001,-117.3087578
95136,Santa Clara County,37.2692142,-121.8505679
90746,Los Angeles County,33.8540061,-118.2585096
93921,Monterey County,36.5569,-121.92269
95625,Solano County,38.3455976,-121.905352
90039,Los Angeles County,34.1103407,-118.2585096
95424,Lake County,38.96787630000001,-122.6612483
92116,San Diego County,37.8104485,-122.2398636
93704,Fresno County,36.7757374,-119.8062912
91902,San Diego County,32.6703579,-117.0146736
90249,Los Angeles County,33.901022,-118.3169714
93726,Fresno County,36.7949518,-119.7541856
90805,Los Angeles County,33.8640647,-118.1766294
93612,Fresno County,36.8109736,-119.7136456
91345,Los Angeles County,34.264995,-118.4571974
93227,Tulare County,36.3435879,-119.4211606
93501,Kern County,35.04403,-118.2526623
90066,Los Angeles County,34.0050173,-118.4338345
92104,San Diego County,32.7398671,-117.1205925
91977,San Diego County,32.7215291,-116.9970153
93274,Tulare County,36.1973331,-119.3714909
93458,Santa Barbara County,34.9648191,-120.4933624
93603,Tulare County,36.6002176,-118.9761519
91343,Los Angeles County,34.2386799,-118.4805569
95977,Nevada County,39.1571906,-121.2855249
91978,San Diego County,32.7258378,-116.9558067
95991,Sutter County,39.01094,-121.6169002
94501,Alameda County,37.7712165,-122.2824021
95965,Butte County,39.5137274,-121.5568104
93673,Fresno County,36.4536184,-119.4857538
95864,Sacramento County,38.5848773,-121.3827505
94957,Marin County,37.9633054,-122.5627272
91768,Los Angeles County,34.0648167,-117.7783831
92071,San Diego County,32.8678728,-116.9970153
92274,Imperial County,33.5658807,-116.1832068
91950,San Diego County,34.594158,-118.1824793
92536,Riverside County,33.4820617,-116.8203511
95326,Stanislaus County,37.5939016,-120.8613785
90245,Los Angeles County,33.9150066,-118.4046264
94611,Alameda County,37.8336281,-122.2029832
93532,Los Angeles County,34.676617,-118.4531942
95659,Sutter County,38.83528889999999,-121.6054893
94514,Contra Costa County,37.8076915,-121.6397184
95825,Sacramento County,38.5890819,-121.4084731
93257,Tulare County,36.0651915,-119.0167603
93436,Santa Barbara County,34.6425797,-120.3896651
92408,San Bernardino County,34.0868517,-117.2617329
95831,Sacramento County,38.4901072,-121.5255815
94608,Alameda County,37.837959,-122.2824021
90716,Los Angeles County,33.83029800000001,-118.0742249
95382,Stanislaus County,37.5359468,-120.8613785
94515,Napa County,38.6045556,-122.6051351
92083,San Diego County,33.2013734,-117.2529145
95830,Sacramento County,38.4858337,-121.2683591
90744,Los Angeles County,33.7857948,-118.2643567
93304,Kern County,35.344108,-119.0285355
91762,San Bernardino County,34.0420153,-117.6610854
95620,Solano County,38.3897438,-121.7651362
91913,San Diego County,32.6168755,-116.9970153
95465,Sonoma County,38.3958794,-123.000095
90038,Los Angeles County,40.5229147,-122.3221947
94587,Alameda County,37.5952304,-122.043969
95974,Butte County,39.4915471,-121.748042
95714,Placer County,37.42054,-120.6663638
91606,Los Angeles County,34.1873985,-118.3900204
91040,Los Angeles County,34.2864053,-118.3111262
94609,Alameda County,37.8321173,-122.2625529
91752,Riverside County,34.0050096,-117.5378439
95610,Sacramento County,38.6977447,-121.2740813
93636,Madera County,36.992005,-119.8583772
95624,Sacramento County,38.4244019,-121.3312882
96003,Shasta County,40.8002021,-122.1792927
93280,Kern County,35.6146443,-119.464359
93263,Kern County,35.4901444,-119.2553229
95687,Solano County,34.7190908,-118.2526623
95829,Sacramento County,38.4943521,-121.3198491
94709,Alameda County,37.8796524,-122.2668066
91205,Los Angeles County,34.1337367,-118.2468148
96096,Shasta County,40.661649,-121.8443352
95422,Lake County,38.9713832,-122.6616518
93722,Fresno County,36.8353312,-119.8930904
95452,Sonoma County,38.4213907,-122.5429309
93301,Kern County,35.3873576,-119.0168962
91342,Los Angeles County,34.3023759,-118.3695699
93662,Fresno County,36.5441315,-119.6267347
95148,Santa Clara County,37.3315827,-121.7708337
93286,Tulare County,36.4442293,-119.1158017
95119,Santa Clara County,37.2318159,-121.7822278
95219,San Joaquin County,38.0268596,-121.5141615
95691,Yolo County,38.5815697,-121.5312934
95655,Sacramento County,38.548973,-121.2798033
93222,Kern County,34.8611703,-119.179765
92382,San Bernardino County,34.2244855,-117.1382404
95758,Sacramento County,38.4223702,-121.43419
92505,Riverside County,33.913326,-117.4908738
90723,Los Angeles County,33.89777370000001,-118.1649291
93234,Fresno County,36.1869027,-120.1011836
92325,San Bernardino County,34.2524771,-117.2793685
90270,Los Angeles County,33.9876248,-118.1854042
93245,Kings County,36.2960087,-119.8120795
91945,San Diego County,32.7381191,-117.0382158
90201,Los Angeles County,33.96672119999999,-118.1766294
91910,San Diego County,32.6385134,-117.0617553
91402,Los Angeles County,34.2252697,-118.442596
95962,Yuba County,39.3579705,-121.2740813
95341,Merced County,37.2276426,-120.4818446
95240,San Joaquin County,38.1484821,-121.1022942
92320,Riverside County,33.9900379,-117.0617553
94607,Alameda County,37.8134679,-122.307917
93212,Kings County,36.0980204,-119.5603945
90262,Los Angeles County,33.9198647,-118.2000277
95650,Placer County,38.8074133,-121.1595842
91916,San Diego County,32.8997738,-116.6317514
93728,Fresno County,36.7545601,-119.8207615
94950,Marin County,38.0537449,-122.8013968
92321,San Bernardino County,34.2563043,-117.1558867
91764,San Bernardino County,34.0739866,-117.6141457
90068,Los Angeles County,34.1235157,-118.3286614
90041,Los Angeles County,34.13224690000001,-118.2117257
95237,San Joaquin County,38.160627,-121.1424001
94577,Alameda County,37.7199247,-122.1689284
95608,Sacramento County,38.6272793,-121.3198491
92404,San Bernardino County,34.1585191,-117.2554498
92391,San Bernardino County,34.2398999,-117.2352765
90211,Los Angeles County,34.0661071,-118.3841777
95834,Sacramento County,38.6418022,-121.5255815
93247,Tulare County,36.2059467,-119.1158017
93925,Monterey County,36.5999881,-121.3770336
94544,Alameda County,37.6270256,-122.0496521
93519,Kern County,35.3028869,-117.9483319
92337,San Bernardino County,34.0482749,-117.4438924
92504,Riverside County,33.736074,-117.0205594
92503,Riverside County,33.8833867,-117.4438924
95662,Sacramento County,38.692341,-121.2282958
92377,San Bernardino County,34.1559542,-117.4027743
94619,Alameda County,37.7936811,-122.1462193
95304,San Joaquin County,37.6841772,-121.3770336
91042,Los Angeles County,34.296676,-118.2292712
94086,Santa Clara County,37.371859,-122.0212337
90255,Los Angeles County,33.9756107,-118.2234229
91030,Los Angeles County,34.1058277,-118.153228
90032,Los Angeles County,34.0795169,-118.1766294
93203,Kern County,35.0626492,-118.8130675
92374,San Bernardino County,34.0708773,-117.1558867
92557,Riverside County,33.9696912,-117.255854
94612,Alameda County,37.8113159,-122.2682245
93307,Kern County,35.2421103,-118.9761519
93225,Kern County,34.8177796,-119.0027936
92545,Riverside County,33.736074,-117.0205594
92507,Riverside County,33.9734553,-117.3263893
91352,Los Angeles County,34.23015670000001,-118.3520389
94580,Alameda County,37.6729393,-122.1348629
94805,Contra Costa County,37.9383242,-122.3277578
95356,Stanislaus County,37.7208684,-121.0220422
94565,Contra Costa County,38.0182853,-121.9245556
96016,Shasta County,40.9403692,-121.572033
93551,Los Angeles County,34.594158,-118.1824793
93242,Fresno County,36.4272476,-119.7657663
90061,Los Angeles County,33.9196443,-118.2731269
93647,Tulare County,36.5902725,-119.1623231
95348,Merced County,37.4283693,-120.4933624
95843,Sacramento County,38.7149071,-121.3598812
95663,Placer County,38.8544033,-121.1767658
94585,Solano County,38.1705985,-121.9245556
93705,Fresno County,36.789028,-119.829443
95670,Sacramento County,38.5961116,-121.2969674
91331,Los Angeles County,34.2570374,-118.4279933
95417,Mendocino County,39.6867934,-123.6399562
90042,Los Angeles County,34.1175895,-118.188329
95019,Santa Cruz County,36.9355718,-121.7793794
93604,Madera County,37.4067748,-119.4875668
94553,Contra Costa County,37.9873593,-122.151897
95340,Merced County,37.3444493,-120.4127161
92220,Riverside County,33.9273122,-116.8674757
95337,San Joaquin County,37.7630254,-121.2397438
90059,Los Angeles County,33.9287591,-118.2468148
94541,Alameda County,37.6737239,-122.1007867
94085,Santa Clara County,37.3895297,-122.0183914
94610,Alameda County,37.8104485,-122.2398636
95355,Stanislaus County,37.6704504,-120.9302603
93656,Fresno County,36.4553949,-119.950926
90029,Los Angeles County,34.0880507,-118.2965121
93283,Kern County,35.6239573,-118.2760503
94578,Alameda County,37.7050703,-122.1235054
95357,Stanislaus County,37.6644618,-120.8843434
96002,Shasta County,40.5229147,-122.3221947
95841,Sacramento County,38.6614578,-121.3484448
93605,Fresno County,37.1890642,-119.2437011
95376,San Joaquin County,37.7345254,-121.43419
